feature_id,link,claude_desc
1434,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1434,"Words referring to social groups, demographic identifiers, or human categories, often appearing in contexts discussing gender differences, demographic characteristics, or social identities."
1456,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1456,"Technical terminology or specific notation used in specialized contexts such as programming, science, law or mathematics."
1460,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1460,"Punctuation marks and connecting elements (periods, hyphens, apostrophes) that appear at transition points between text sections, particularly at the end of paragraphs before new topics begin."
1461,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1461,Conversational fillers and hedge phrases at the beginning of responses in interview or Q&A contexts that signal the speaker's stance or attitude before delivering substantive content.
1464,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1464,"Punctuation marks (primarily periods and commas) that occur at the end of clauses, sentences, or items in lists, often appearing after a complete thought or descriptive section in informational or technical text."
1468,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1468,"Scientific terminology related to interactions between systems, particularly words like ""modulate,"" ""competition,"" and other terms describing relationships between biological or physical entities."
1477,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1477,"People and their physical arrangements or relationships are described, often depicting who someone was with, their position (standing, waiting), their visibility (seen, nowhere), or their activities (engaged in conversations) with specific location markers."
1484,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1484,"Text related to workplace policies, sexual harassment, domestic violence, legal proceedings, or incident reporting. Often includes references to investigations, policies, professional conduct, or documentation used in legal or organizational contexts."
1489,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1489,"Common conversational acknowledgments and expressions of gratitude in online text responses, particularly at the beginning of replies to previous comments."
1520,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1520,"Mathematical language related to calculation directives and operations, including verbs like ""Calculate"", ""List"", ""Give"", ""Find"", ""Suppose"", ""Let"" that introduce problem statements, along with mathematical notation including multiplication operator (*), decimal points, equality/inequality symbols, and specialized mathematical vocabulary."
1529,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1529,"Tokens that introduce or serve as key components of phrases, including articles, prepositions, time references, and location names. Sometimes containing empty spaces or partial technical terms."
1534,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1534,"The beginning of answer text in online Q&A formats, typically following a question marker."
1545,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1545,"Technical terminology related to dialog systems, entity management, and API interfaces in programming contexts."
1548,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1548,"Technical terminology, citation elements, and formatting markers within academic or specialized documents, often appearing in reference sections, mathematical notations, or code snippets."
1549,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1549,"Reference identifiers and numbers in technical documents, particularly in figure citations, legal case references, and code variable references."
1551,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1551,"Technical or specialized terms appearing in formal, scientific, or technical documents, often representing specific components, measurements, or domain-specific concepts."
1567,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1567,"References to custom-developed or in-house methods, software, tools or pipelines in technical and scientific literature."
1573,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1573,"Critical phrases in legal or journalistic text that establish key facts, relationships, or actions relevant to the document's main arguments or claims."
1578,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1578,"Words describing antagonists or negative characters in fictional narratives, including ""villain,"" ""thief,"" ""criminal,"" ""evil,"" and characters who have switched sides, betrayed others, or are described as infamous or dangerous. These terms often appear near punctuation like periods or within descriptions of character relationships."
1589,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1589,"Words referring to authorities or authoritative entities in legal or governmental contexts, typically courts, judges, or governing bodies (e.g., ""district court,"" ""Supreme Court,"" ""Deep State,"" ""Circuit court"")."
1620,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1620,"Technical document elements in structured files like source code, legal documents, and scientific papers, typically representing programming directives, document sections, or specialized notation."
1621,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1621,"Technical terms related to visual or structural organization of elements, particularly describing arrangement, layout, or spatial relationships in design, scientific, or technical contexts."
1628,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1628,"Scientific research methodology terms related to literature search processes, study identification, and data collection in systematic reviews and academic papers."
1629,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1629,"Diverse tokens appearing in technical and academic text across various disciplines including mathematics, programming, and scientific literature."
1649,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1649,"References to enumerated information or cataloged items in academic or technical documents, often in the context of defined specifications, classifications, or available options."
1653,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1653,"Section or content boundary markers in web pages, including headings like ""References"", code delimiters, navigational elements, and transition words that signal the beginning of new content blocks."
1664,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1664,"Comment delimiters (/* and //) at the beginning of code comments, typically introducing documentation for the subsequent code implementation."
1670,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1670,"References to entertainment media franchises (particularly Marvel, superhero content) and terms describing relationships between different media properties, merchandising, and production companies."
1692,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1692,"Punctuation marks or elements that indicate the end or boundary of text sections, often appearing at the conclusion of paragraphs, sentences, or technical content."
1698,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1698,"Numbers presented in data tables, particularly decimal values and percentages in statistical reporting contexts."
1699,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1699,"Common connecting and functional elements in text such as conjunctions (""and"", ""to""), punctuation marks (periods), possessive markers (""s""), function words, and specialized terms used in specific contexts (like ""rel"" in legal citations, ""init"" in programming, ""Status"" in code) that link or modify parts of text."
1705,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1705,"Programming language identifiers or technical terms, particularly data types, protocol components, or variable names in code contexts."
1709,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1709,"Reference markers in technical and legal documents, including numbers, punctuation, and descriptive labels that identify patents, regulations, or sections in formal citations."
1710,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1710,"Scientific or technical terms in academic texts, often referring to medical conditions, biological components, or technical concepts. Many examples show these terms appearing in research papers, medical literature, or technical documentation."
1717,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1717,"Common punctuation marks and grammatical connectives (like periods, commas, ""is"", ""are"", ""in"", ""the"", ""but"", ""since"", ""instead"", ""probably"", ""often"", ""may"", ""will"", ""are"", ""some"", ""leeway"", ""and"", ""proved"", ""additional"") that serve syntactic functions in academic, legal, and technical documents."
1721,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1721,"Special characters and sequences that define structure in mathematical notation, programming syntax, and scientific/technical documents, particularly element delimiters and operator symbols."
1737,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1737,"Specialized tokens in technical documents including variables in code/math notation, scientific terms in academic papers, and parameter names in configuration files."
1738,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k/1738,"The beginning of comment or message content in online discussions, often following a username or timestamp in chat logs or comment threads."
